hour_of_day,day_of_week,month,time_since_last_tx,tx_velocity,tx_amount,account_age_days,lifetime_spent,num_failed_tx,credit_score,network_centrality,shared_devices,shared_ips,desc_length,special_chars,num_urls,sentiment,isolation_score,lof_score,ae_recon_error,fraud_prob_hidden,user_id,device_type,browser,ip_country,vpn_detected,category_l1,category_l2,category_l3,language,is_fraud
18.0,3.0,6.0,8.022819242600955,1.0,5.1593285640692415,29.638070918432508,7.773807429638553,1.0,562.2609633210272,0.36031450623595535,3.0,1.0,56.0,8.0,0.0,-0.18743845714675778,0.048507482632872294,0.2615913461534036,1.233480794417147,0.0,1659,mobile,edge,12,0,4,13,149,10,0
3.0,4.0,12.0,66.60125576021025,0.0,118.02605419010709,593.7553719292621,5287.489098916961,0.0,649.721129660182,0.6265918423135185,2.0,3.0,57.0,4.0,0.0,-0.4952590795237013,0.28539472700597207,0.1718574424233887,0.36884813689823887,0.0,266,mobile,chrome,32,0,1,9,22,4,0
18.0,4.0,11.0,21.06485412608936,6.0,2486.3259238797577,230.87030315137014,39.7183737032252,0.0,640.7129592625801,0.5905967485748876,5.0,1.0,45.0,1.0,0.0,-0.31763824380244565,0.19859317744476632,0.5098667728881148,1.3479628796205676,0.10389294742448546,916,tablet,edge,20,1,0,38,186,19,0
6.0,6.0,12.0,13.237171495184576,1.0,1.0,61.14388501640546,810.658565451375,1.0,,0.09936171174019759,1.0,0.0,51.0,2.0,2.0,0.14223085572658745,0.07522087609477102,0.3254881750630499,3.716081783134046,0.5821372555899449,590,desktop,edge,32,0,3,1,151,4,0
2.0,5.0,8.0,16.4575217651058,4.0,612.3757760432578,78.75452149307938,4275.06454002635,2.0,675.0861791014087,0.33535284489821204,0.0,1.0,60.0,5.0,0.0,-0.08907622868887621,0.2897086159067183,0.2806508293633067,0.9269281540615537,0.0,1746,mobile,chrome,31,0,0,6,54,12,0
1.0,2.0,6.0,6.489917130587462,5.0,224.13477711789082,,777.7842500593771,4.0,714.2430492877622,0.014728553308236662,1.0,1.0,51.0,2.0,1.0,-0.8228034616964293,0.08921416347572193,0.09583182254302482,1.866786146577159,0.2657618404920278,448,mobile,firefox,17,0,2,14,145,11,0
3.0,0.0,11.0,7.611666405060252,3.0,94.87782709553295,533.7608047513826,2044.1675111917361,2.0,553.696819950753,0.15850700021396524,3.0,3.0,33.0,3.0,0.0,0.33841920795932623,0.3548131362841042,0.32366884155052855,2.9420925221923673,0.017804067997243492,467,tablet,safari,24,0,7,46,32,9,0
23.0,2.0,7.0,14.70587021472922,2.0,28.158835717302896,405.22309859177136,34205.96990577086,1.0,813.4948835554695,0.21383967253581276,4.0,3.0,49.0,2.0,1.0,-0.3157900314651618,0.16042820651290712,0.15555997048795203,2.832252252541327,0.12164600691908013,494,mobile,safari,16,0,0,32,0,5,0
2.0,3.0,9.0,46.32428543051981,3.0,6.597419186824479,,3.2905560890119196,0.0,582.5120298313295,0.17711157980334497,2.0,2.0,61.0,3.0,0.0,0.6575689349013356,0.3834868853425171,0.5558257620714271,0.5314218568632334,0.0,1741,mobile,other,29,0,7,24,120,14,0
17.0,6.0,1.0,39.55921280446431,2.0,161.23498782987477,338.74166305653904,255.21294192108465,3.0,,0.11346955277514209,1.0,2.0,44.0,3.0,0.0,-0.2840429311578516,0.27725189077947776,0.29354219688633526,0.8591407023198635,0.17948570497745642,1190,mobile,firefox,36,0,4,9,134,19,0
13.0,4.0,6.0,41.86122804052412,5.0,109.44459769734151,,893.3317299283945,2.0,721.5573729319262,0.21470247811575593,0.0,2.0,54.0,4.0,1.0,0.23216611565826706,0.20044535668610736,0.4256248632241954,1.1313416879254432,0.0,150,mobile,firefox,9,0,0,41,197,8,0
4.0,3.0,11.0,1.339150167881396,3.0,460.9188097501487,205.48496103700282,24.031825547194284,2.0,,0.19891100631321784,3.0,3.0,51.0,1.0,0.0,0.9065789201252921,0.46942061266416213,0.033996921320231556,3.3688729232690804,0.055248919481901665,1904,mobile,edge,7,0,9,4,26,9,0
4.0,3.0,11.0,34.519068013918975,4.0,504.13245910568327,56.072875383869416,337.4540514827319,2.0,783.0235799865175,0.4698232491870164,1.0,0.0,52.0,6.0,0.0,0.2365038647067279,0.09320269566928271,0.54834146325293,1.1493480478206421,0.0,31,mobile,edge,19,1,5,12,31,14,0
2.0,1.0,4.0,23.565403166975326,5.0,52.960159287078135,,70.95918763070694,2.0,729.5905344630361,0.10220130684709536,2.0,4.0,53.0,3.0,0.0,-0.906677154443633,0.12715094230053714,0.534664789522154,1.539440106555715,0.7728522842304574,1134,desktop,edge,28,0,9,7,153,1,0
7.0,5.0,11.0,5.993298520401032,3.0,18.570437762286154,113.67998690246583,480.98717150599833,1.0,659.8138194103553,0.28741432707838105,1.0,2.0,50.0,1.0,1.0,0.6175359496243662,0.4384974041248625,0.11216575136785138,3.140474650759817,0.0,1871,desktop,other,12,0,2,18,143,4,0
2.0,1.0,2.0,2.204490767091727,1.0,8549.274395085626,689.8128459612668,156.11301774908932,0.0,548.2806084165825,0.3885871969380048,2.0,5.0,42.0,1.0,0.0,-0.3487813739667809,0.07119271186162944,0.23682809060763865,4.170854796435981,0.1699463552952023,434,desktop,other,16,0,8,25,35,11,0
21.0,1.0,3.0,9.23121765870426,5.0,732.4567551349822,245.72557441990438,428.09407202716045,0.0,672.5438188815041,0.39081114784713855,2.0,1.0,73.0,3.0,0.0,-0.3855736536241665,0.15032748472593296,0.15343447176305386,2.150005430720071,0.0,1810,mobile,edge,7,0,2,42,11,14,0
14.0,3.0,6.0,3.298063231799931,2.0,1.0,108.95231846318264,231.66228530768504,3.0,737.0085174399926,0.1885129818885539,1.0,1.0,39.0,6.0,0.0,-0.9481280760998894,0.4449807483655649,0.16904761226818577,1.2277247996050646,0.5970478069636141,559,tablet,chrome,46,0,0,24,194,4,0
22.0,1.0,10.0,7.617487786326153,3.0,20.28359431593604,342.66872675631487,730387.0226658495,3.0,726.7813908264668,0.14072487930690045,0.0,1.0,53.0,1.0,1.0,-0.3768648715708778,0.37419871801736365,0.31729557751074083,0.7685430434109431,0.0,25,tablet,chrome,49,0,1,19,184,5,0
20.0,3.0,8.0,97.51184552000836,0.0,39.195315178201305,438.9062304757006,128.32227083793077,1.0,688.501319950068,0.1842996460018981,2.0,4.0,58.0,5.0,0.0,-0.7023536682911402,0.11491412568259242,0.12352091872835123,2.5178943946645087,0.5470931618444402,922,mobile,safari,11,0,7,37,140,6,0
20.0,1.0,1.0,40.875167533411414,0.0,150.2298317347959,45.19096947120944,10630.165263384195,5.0,,0.16864309415760187,1.0,2.0,53.0,1.0,0.0,-0.42616952606641645,0.18548979383029313,0.45696957564979995,2.0332276258949733,0.004505973169434042,917,mobile,safari,13,0,0,43,86,0,0
12.0,5.0,12.0,13.713876063708124,1.0,185.52276569491124,33.654018586210896,863.0252111559363,5.0,,0.253838600518104,1.0,4.0,46.0,1.0,0.0,0.7258933621337209,0.1455726772444443,0.2685199197188885,1.0867954445837187,0.0825504443194839,891,mobile,edge,19,0,8,28,6,3,0
14.0,4.0,7.0,48.269859234576444,5.0,1.0,134.61583223440405,3023.7972423687033,1.0,714.4420430968227,0.28730918735545874,0.0,3.0,49.0,3.0,1.0,-0.5694228704792814,0.2885363943923473,0.30448525420953626,2.0962984678008154,0.36561004626890503,281,mobile,safari,41,0,0,1,85,2,0
6.0,4.0,8.0,6.7212267678631425,3.0,714.3340709859253,286.84893030533726,1905.3918579426372,2.0,434.87385018570274,0.20414545232728373,0.0,4.0,44.0,2.0,1.0,0.6537202385536722,0.03510270173803401,0.4823860419852303,0.0986488435332209,0.2588529392156867,645,desktop,edge,29,0,9,9,149,7,0
10.0,5.0,12.0,40.792425479923196,4.0,9.39605641330479,168.96446431375543,4519.174852123075,2.0,588.4538905904436,0.1847561916427493,1.0,1.0,47.0,1.0,1.0,-0.4458662473010453,0.4123802125340349,0.39482461702935917,2.142202748372662,0.016778940590517426,192,mobile,other,21,0,9,5,53,13,0
1.0,2.0,11.0,133.4372996224572,4.0,478.1474392244194,270.62558770669096,3390.2373055215435,5.0,745.273399348557,0.40486096384340015,0.0,1.0,52.0,3.0,0.0,-0.23845606579606504,0.435708623412034,0.5507689799286068,4.873447969042802,0.26305523334829384,157,mobile,other,39,0,7,8,146,11,0
5.0,3.0,2.0,1.1124725207969222,2.0,1.031486210624219,186.31974700844262,274.89421025971006,2.0,537.83963102761,0.5007280986348503,2.0,3.0,47.0,8.0,0.0,0.14615726474361823,0.1640122047595411,0.07250573331219214,1.8532996873287482,0.046285338830056116,992,mobile,other,11,0,9,1,55,17,0
21.0,6.0,1.0,10.989525006882612,4.0,43.08044603477764,159.7166345204692,13617.732473313343,3.0,820.4064617310246,0.1619218740186303,0.0,1.0,51.0,3.0,0.0,-0.44002929733939045,0.2505567523951914,0.3285863575378368,5.503095194703593,0.05225756198188027,1700,desktop,other,29,1,5,47,57,10,0
3.0,1.0,3.0,2.031423190269275,3.0,24.25807695452657,108.12632643870073,498.14541100621005,0.0,637.9448776207496,0.3328533585207886,1.0,1.0,48.0,3.0,0.0,0.2187879288237582,0.33667648094972713,0.21325353333092706,0.5649953093351066,0.0,560,mobile,edge,6,0,2,40,94,13,0
7.0,3.0,2.0,1.1678186081764068,5.0,129.30345025846802,105.1998324693664,9.008832247720491,4.0,738.773946121943,0.248982944914039,2.0,2.0,44.0,2.0,0.0,0.23701748869164874,0.21188727877166774,0.28313786876580516,1.2972783593797519,0.3144648289955098,1037,mobile,chrome,19,0,7,16,80,0,0
0.0,3.0,10.0,20.441780768600577,4.0,81.72922122517632,250.87234915089866,2965.009057790827,3.0,605.5766781905592,0.2898910879224498,1.0,0.0,58.0,3.0,0.0,-0.5414647818218468,0.1133293613673784,0.4342947514895824,2.194842530574447,0.2794818347463026,517,mobile,other,37,1,0,18,171,13,0
1.0,6.0,6.0,58.57173199099649,4.0,52.98530224428431,171.64398813797231,4.316416405165388,1.0,529.6736215318393,0.333173775252678,1.0,2.0,67.0,4.0,0.0,0.7007458241162123,0.14944929445541386,0.1561025952049494,1.4720661626854386,0.0,986,desktop,edge,39,1,4,2,178,9,0
10.0,5.0,7.0,10.96763744510996,2.0,294.70958359271367,133.1876850644575,502.50483200779803,3.0,650.7836356613877,0.23999355922712556,2.0,1.0,57.0,4.0,0.0,0.1798219337565259,0.12836667358712062,0.11313158092393326,1.92344959119197,0.0,1830,desktop,edge,35,1,7,48,76,11,0
21.0,4.0,5.0,7.747151720765131,2.0,141.4553791686906,82.5475556872119,6944.439881647189,2.0,641.2543869394597,0.2522328390427217,2.0,2.0,34.0,4.0,0.0,-0.9542107531031283,0.34752393047348634,0.12269068307960405,0.45202587920626564,0.3883216902008676,738,mobile,other,37,0,3,44,102,17,0
7.0,0.0,10.0,28.21127190478365,3.0,40.35791419129028,135.93599621293615,30367.857522738697,2.0,846.8043418375858,0.6738729703957279,3.0,4.0,51.0,0.0,0.0,0.7867802032585709,0.10042130567062776,0.22882085644268046,1.3781412322410744,0.16107008696992212,1929,desktop,other,26,0,5,5,9,5,0
3.0,0.0,11.0,26.267161920196013,2.0,199.33574440692215,341.7844243358242,1440.3425437699634,1.0,560.5371487421382,0.11652420857516485,1.0,1.0,53.0,1.0,0.0,-0.6449741403820131,0.04589827643826082,0.264596213829247,1.33857748983605,0.4604361679241703,768,desktop,other,40,0,3,12,17,9,0
6.0,2.0,4.0,12.656672861892595,2.0,29.27451897597103,,261.6395264202315,2.0,,0.17282503468151408,1.0,0.0,48.0,5.0,0.0,0.951277284099292,0.38342060443312437,0.10480139176906579,4.449556016839359,0.0,1808,mobile,chrome,8,1,4,47,153,19,0
19.0,6.0,10.0,2.9228915600727823,4.0,886.5110911044421,103.24913157243651,1040.407616856497,4.0,731.4254657862411,0.24721118196492167,3.0,2.0,59.0,3.0,0.0,-0.5471196728154404,0.14217515739343134,0.39967425901549625,3.327334537002065,0.6004477183863692,1847,mobile,firefox,35,0,0,0,118,12,0
13.0,3.0,9.0,2.903446707677028,4.0,20.295751071841007,222.28759379904895,106.41672207034725,4.0,363.12216182742736,0.26806206805916843,2.0,1.0,49.0,3.0,1.0,0.24317441253251015,0.47272063893792804,0.3193307306742818,0.3620354548001925,0.0,34,mobile,safari,18,0,0,45,142,6,0
21.0,5.0,11.0,10.534595893919292,1.0,884.4778693826222,248.90927562651194,12.825873665963917,1.0,,0.22028444801662128,4.0,3.0,56.0,3.0,0.0,-0.42094159306779266,0.24806453331526582,0.3174728482033952,4.029696958312266,0.46151671192924054,475,mobile,chrome,46,0,1,9,123,4,0
9.0,4.0,7.0,4.265536463556362,3.0,26.24578527864815,118.87101160664764,5557.874221856631,4.0,733.6222123976821,0.24191880791278011,0.0,3.0,45.0,2.0,0.0,-0.4609518784649773,0.14769757491043192,0.35506187970894515,0.42121120548469276,0.007930561065596198,416,desktop,edge,2,0,1,3,51,3,0
2.0,4.0,10.0,9.772958992453606,5.0,404.8486183523803,411.0169783087184,1.1032462473748896,4.0,,0.2534663256625996,1.0,4.0,58.0,3.0,0.0,-0.555582546106038,0.21790876678050625,0.536561437451913,3.4022207177602444,0.6544032244122613,1835,tablet,safari,14,0,0,22,28,11,0
10.0,6.0,4.0,34.123112991969364,5.0,82.54185176535657,218.2853438799067,3597.8496686879644,2.0,637.4341384811336,0.22529091693428913,0.0,1.0,43.0,3.0,0.0,0.6348186287001969,0.21432530052112936,0.1689362824179822,4.285845177848333,0.0,1609,mobile,safari,48,0,2,14,37,9,0
16.0,5.0,12.0,74.15893608303254,2.0,28.046423738709073,384.0612394776011,37.540880374202565,1.0,529.8497355615863,0.34161292108244135,4.0,0.0,46.0,4.0,0.0,0.09181150211425315,0.05014353643928346,0.1278551019925982,2.362360091605625,0.19757800670394787,169,mobile,other,23,1,3,9,126,15,0
1.0,2.0,8.0,25.926181228319102,1.0,63.976440978736,197.97172328019863,17821.020004030976,1.0,593.9945833996296,0.4201532502449043,1.0,2.0,46.0,1.0,0.0,0.45388502815192466,0.45211219602954944,0.30746239921161234,1.2975512019776392,5.438620011218561e-05,1902,desktop,edge,20,0,2,46,189,19,0
16.0,5.0,1.0,17.589625484222292,4.0,471.7777874622969,533.6128689974635,24017.325684424468,2.0,591.7854772134219,0.07642461783347416,1.0,4.0,52.0,3.0,0.0,-0.8723721810554388,0.32315187215860686,0.3238249009637606,3.6077940850624035,0.34659997492063344,64,tablet,edge,41,0,4,43,20,13,0
19.0,2.0,8.0,26.449486808995708,1.0,7.742555998205361,,158.39293368794515,1.0,674.5313565112372,0.6375193960749721,2.0,3.0,64.0,4.0,0.0,-0.14515032326024402,0.031472792809533925,0.1219494935439568,2.284861013545029,0.24228165886091108,140,mobile,safari,24,0,5,32,162,2,0
11.0,5.0,10.0,8.18017575195455,4.0,60.720347503176576,129.81273091863252,36486.98474797587,2.0,519.2282794908708,0.23036138310794896,0.0,2.0,65.0,1.0,0.0,0.3900266420199854,0.20467591097181262,0.19752348161370656,3.78234471133991,0.14241457915447164,774,desktop,other,6,0,4,47,54,6,0
19.0,0.0,3.0,36.98830952185351,3.0,5.794259797061874,208.42575998122234,1407.7863068238987,3.0,658.9300523149461,0.27948762416069944,1.0,2.0,47.0,5.0,0.0,-0.1273640327358172,0.3953228723163582,0.2901182298514028,0.9690010820644424,0.0033306691474662723,1355,mobile,other,39,0,4,33,68,13,0
7.0,3.0,12.0,10.533157482943654,4.0,8.475447945363982,284.3649223955367,3566.014143987192,3.0,613.8807989388266,0.3327679146414531,7.0,0.0,58.0,0.0,0.0,-0.8111831229289437,0.06983407205296494,0.046153963254754696,2.6767118317729794,0.2770367738724655,1235,mobile,other,18,1,1,30,119,19,0
6.0,4.0,4.0,26.894691427172614,2.0,488.04246740169054,398.17725489640463,7464.492239222289,3.0,675.717019876083,0.4156727400695827,3.0,1.0,41.0,2.0,0.0,-0.5649593151136729,0.08423033656018515,0.17017883649674365,1.262365701801198,0.1848163707978953,868,mobile,edge,30,0,1,36,1,12,0
9.0,6.0,4.0,47.0953019209015,1.0,128.82814967926774,,455.9705277289335,1.0,617.3902167479096,0.25936145289242796,2.0,4.0,63.0,1.0,0.0,-0.494422031562574,0.05185600302241363,0.29420584917066045,2.6628479393184037,0.0,1478,desktop,firefox,10,0,0,5,129,7,0
20.0,0.0,3.0,3.4825706910753134,5.0,66.06100724867417,358.9261147055452,9169.94828907354,2.0,680.3325189941484,0.290471364967146,1.0,3.0,55.0,4.0,1.0,-0.9987599857273997,0.14076835818357206,0.3583122609584747,0.4743179183628643,0.7552961677209807,51,desktop,other,21,0,4,11,142,17,0
20.0,4.0,6.0,25.736376071737688,7.0,256.91655549007254,177.9798848470111,101.93961334968249,1.0,591.492424697178,0.11510972630366265,1.0,0.0,45.0,5.0,0.0,-0.46078106271072405,0.1526326570507985,0.12414401055457733,0.910806971848613,0.0,1281,mobile,chrome,40,0,2,19,10,11,0
20.0,2.0,12.0,54.96608875049073,6.0,24.29640760351587,25.401406440499763,14492.127474547078,1.0,685.037826090206,0.3511654098932874,1.0,1.0,44.0,4.0,0.0,0.23379426177479146,0.14293330968761503,0.2115063121785918,0.9426371093282623,0.17569925336699146,1851,tablet,firefox,22,0,8,16,18,13,0
7.0,2.0,2.0,8.920593671353107,4.0,10.814478791215471,250.08118035396896,5158.664516378409,1.0,,0.05452115855498992,2.0,2.0,43.0,1.0,0.0,0.680464370294765,0.45333444796606215,0.4045485072270726,1.1899820974055817,0.0,859,desktop,firefox,24,0,7,31,38,13,0
9.0,5.0,5.0,51.23981230553996,3.0,26.712037513721175,80.24338329179376,1346.9879238210872,3.0,,0.2871573846149694,4.0,0.0,45.0,4.0,0.0,0.15103161185047198,0.30328880208623793,0.37072523030617194,3.662991061599262,0.08326013446976947,1844,desktop,safari,20,0,6,2,110,4,0
20.0,3.0,7.0,5.7558121540803775,1.0,3.268281203420407,40.03029532834284,627.5975416090942,1.0,699.2342230227408,0.6092499012716805,1.0,0.0,41.0,2.0,1.0,-0.1783214245549134,0.08780265106040493,0.13768700967219621,6.499926946269703,0.0831251173178303,1352,tablet,firefox,30,0,6,35,103,2,0
15.0,6.0,1.0,30.715740497635608,6.0,2.5981544441567204,403.4448316226583,537.3172122140783,1.0,570.6013043287812,0.10889758432639447,1.0,2.0,56.0,1.0,0.0,-0.838442867203476,0.08590410143738678,0.26518349672363467,0.707840866124162,0.4664069320086533,1771,tablet,other,33,0,1,12,188,8,0
3.0,2.0,1.0,57.2284087899615,4.0,264.94921672433264,587.4617148379018,39.39859967738619,2.0,663.4760062814721,0.5772933499601295,2.0,3.0,45.0,2.0,0.0,0.37329162197105425,0.2073882032742093,0.47397361625412426,2.160474993756183,0.0,167,desktop,edge,34,0,5,31,157,7,0
14.0,1.0,5.0,10.579183707057904,5.0,167.6737882468625,384.1233993057236,26159.542787915398,2.0,439.80274099434257,0.6903115450965367,1.0,4.0,38.0,3.0,0.0,-0.9709740848148996,0.16555819206551586,0.20331639390590167,4.220914527595921,0.4207184103375831,803,desktop,chrome,36,0,2,20,184,10,0
13.0,0.0,3.0,15.567181722536798,7.0,12.222551095261675,357.18376178946585,10.14677542906717,1.0,628.2228744630196,0.06211807559831827,3.0,0.0,48.0,6.0,0.0,-0.0887116800240011,0.32551792911333266,0.18643568531013396,2.5261502335682793,0.0,1770,desktop,other,0,0,3,31,185,14,0
8.0,2.0,7.0,3.394869621490587,2.0,35.780856271963174,90.58654761837781,4.7861715693229,0.0,783.2960003660793,0.14539392559578126,1.0,1.0,58.0,3.0,0.0,-0.9304379173569226,0.08604600825189393,0.1672906084179733,1.1732612425604783,0.5101794524029449,168,mobile,safari,14,0,8,0,26,19,0
17.0,0.0,6.0,36.87741231174849,1.0,26.359093312906943,275.12533131256805,92.48017649712706,3.0,551.8666776807443,0.08259780756120205,1.0,3.0,44.0,1.0,0.0,-0.16527951309537703,0.2049384044495779,0.27180863455116944,1.643576812975477,0.4152139110186774,1709,mobile,other,24,0,7,46,6,9,0
22.0,6.0,7.0,9.579795795310888,4.0,175.56257230709434,89.05790163617621,338.5228107329688,1.0,,0.17293088915995622,1.0,3.0,44.0,4.0,0.0,0.9004011853472467,0.13694454972391315,0.12951683050351154,1.5182325782734416,0.16801816405689646,81,tablet,safari,16,0,1,31,176,9,0
4.0,1.0,3.0,73.83677640207199,4.0,562.0230623702574,78.85768902452315,70.04167276297619,1.0,542.7276943110098,0.12411822610473966,0.0,3.0,59.0,3.0,0.0,-0.3726054606464082,0.14667639888100073,0.19749687696273258,0.3209686836475554,0.05214491722861599,1347,mobile,firefox,10,0,7,38,142,19,0
2.0,4.0,10.0,75.14691332354155,2.0,50.03419533751462,51.75142215966204,1.2661236957530024,4.0,529.6491159240245,0.08308718296770565,3.0,1.0,47.0,2.0,0.0,0.2415900870001495,0.11224474245077248,0.2581186911356698,1.4806828482658814,0.0,58,mobile,other,24,0,4,23,139,13,0
16.0,6.0,3.0,93.49357665732084,2.0,31.364206863369404,223.44822336909127,32068.246333805517,2.0,531.0504977447217,0.44307336074126885,1.0,2.0,35.0,3.0,0.0,-0.22671798116537922,0.09460415083136194,0.478814750523335,3.676791448083241,0.0,579,mobile,edge,16,0,6,21,184,14,0
17.0,0.0,12.0,37.926659011856266,6.0,876.6210398719714,129.6742981219526,560.0757807033389,1.0,672.5329276857108,0.13541810267540166,7.0,3.0,44.0,3.0,0.0,0.029146957675011187,0.4065982326838289,0.2560582572148456,4.695009506576574,0.07534058421901305,1006,mobile,safari,38,1,0,20,51,15,0
3.0,1.0,3.0,0.5291604194896711,4.0,28.436916738894443,103.2909218899841,1306.7775401806305,0.0,580.8628458256899,0.4574542289744674,2.0,0.0,52.0,4.0,0.0,0.012236496692850984,0.058163958248617524,0.5062717077335237,1.962960502632517,0.18132996226929454,1390,desktop,edge,35,0,4,13,137,14,0
7.0,2.0,10.0,5.936778362578535,2.0,383.5804023115664,141.33822742578118,1706.968326408513,1.0,573.1992575437789,0.30357426309451935,0.0,1.0,45.0,2.0,0.0,-0.764209713990277,0.10797950263100754,0.29735100569708506,2.6858339492515952,0.4186409877377314,163,mobile,chrome,38,0,6,32,178,5,0
14.0,1.0,4.0,91.48342363121607,2.0,4.901463223332974,,3004.646479539966,1.0,618.868690615308,0.4839979205959006,3.0,0.0,57.0,2.0,0.0,0.5795735754504019,0.31466465744016575,0.4766509885342339,2.0658686425952952,0.0,240,desktop,chrome,23,0,0,21,115,15,0
12.0,1.0,3.0,36.34190915962546,2.0,2.124839396258007,107.62469059506863,351.6143649757405,1.0,581.6859011958584,0.1431444179448227,1.0,1.0,46.0,3.0,1.0,-0.8811627253315424,0.114032202544325,0.624813111611939,1.654056293873459,0.37446851210712445,1791,mobile,chrome,40,0,6,46,173,15,0
8.0,0.0,7.0,18.610542485188923,6.0,1241.608952030434,294.6707995177737,256.04896382775934,2.0,,0.308630901853362,1.0,3.0,58.0,1.0,1.0,0.6250095236718463,0.1833374702219323,0.3997822064166643,0.7917922867313331,0.21725141223757347,1300,mobile,firefox,5,0,1,9,0,13,0
19.0,6.0,4.0,18.786130071320834,2.0,2.7934796667005237,,776.6957409606712,3.0,721.3469587936736,0.6096413411350103,1.0,1.0,42.0,5.0,0.0,-0.951659950062677,0.11214914248710621,0.22178907031868206,2.732513037176007,0.3920786334749838,1773,desktop,chrome,11,1,2,13,68,9,0
1.0,2.0,4.0,22.669755872611283,1.0,11.5880489836984,57.86550595509393,270773.5875537506,3.0,577.4442292762008,0.08167304099014981,5.0,2.0,48.0,5.0,1.0,-0.37103886282400866,0.06043340203297468,0.08945466070379639,4.725302532448628,0.22793127658298729,1724,mobile,chrome,28,0,0,3,76,9,0
18.0,0.0,8.0,82.92164658004869,2.0,144.96597200872134,98.68487189971769,12.507588458109957,3.0,653.203735459745,0.13136750310369497,1.0,1.0,44.0,2.0,0.0,-0.7568629083592617,0.061221834412791554,0.12046120239949899,0.294685848539439,0.4554156164260355,1017,mobile,firefox,12,0,9,32,107,6,0
22.0,0.0,2.0,14.450627614021016,4.0,21.31937088967372,379.00350449234753,33.438909908660115,2.0,719.8005921590218,0.5442415787576003,1.0,1.0,45.0,1.0,0.0,0.33552827924070083,0.08841620896438473,0.5198437450669419,2.9025677397892466,0.14373134944377888,1317,mobile,chrome,7,0,0,24,30,2,0
7.0,2.0,7.0,53.24928676269959,6.0,54885.361478373205,320.76936283733295,43.72942182600262,2.0,684.1829067768406,0.04429504574608357,0.0,1.0,50.0,1.0,0.0,0.006861745062155533,0.36536189848031975,0.5334097813342499,0.29720747691232785,0.0,384,mobile,edge,42,0,3,42,37,9,0
20.0,3.0,7.0,45.01258205693779,2.0,1266.6905750006767,,265.6423639446278,1.0,,0.10547327320170968,1.0,1.0,43.0,1.0,0.0,-0.5837849467328964,0.07372518694763357,0.24414500400618955,0.9644261894488582,0.5313908918677138,1200,mobile,chrome,12,0,1,24,125,2,0
11.0,4.0,5.0,7.789047461416914,7.0,6.431459206084899,96.38357050702663,3.587382894364274,0.0,550.6525624377592,0.2534283962915793,5.0,2.0,52.0,2.0,2.0,0.21471286823421432,0.09148338947936516,0.34171463629501553,2.8598420797077644,0.42935776829576117,1172,mobile,firefox,21,0,4,48,16,18,0
18.0,4.0,2.0,7.658555103642467,2.0,32529.388504520182,108.88115245336458,86.42996903278058,3.0,736.1329646867807,0.3262032233117906,1.0,0.0,46.0,1.0,0.0,-0.6745653899832318,0.07007207208231216,0.2594549106037172,1.0103815016878857,0.6477461847541397,718,mobile,chrome,9,0,7,46,57,15,0
10.0,3.0,2.0,55.61105224573474,1.0,347.5738239572898,111.69716098698328,348.5191618374738,0.0,522.1186469779828,0.35433399802159327,0.0,0.0,43.0,3.0,0.0,0.39438326826192505,0.06179030830922531,0.15094315090080093,1.3669319772755109,0.37137098111709105,487,desktop,firefox,17,0,2,42,192,17,0
4.0,3.0,8.0,28.61940324620575,2.0,80.22563172229175,265.52817488059407,579473.0998903322,2.0,597.292698067881,0.05174344260095747,1.0,4.0,53.0,3.0,0.0,0.08610788016922588,0.2512295139436274,0.18023340021109693,0.8731835067218086,0.12895960926880368,314,mobile,safari,22,0,4,31,54,4,0
17.0,4.0,6.0,48.355918882284726,3.0,6.633897081531806,156.21817779850608,292.2136306160551,1.0,613.6268093950357,0.6156510554415742,4.0,1.0,51.0,1.0,0.0,0.6925010366215294,0.16499928560197785,0.13833058062000753,1.1179611104325988,0.12322600726134418,851,mobile,safari,42,0,6,29,132,14,0
16.0,5.0,2.0,11.561941050859879,2.0,129.75828964749275,355.79915953426155,2311.412395566996,2.0,664.92079650899,0.1914703751492347,0.0,3.0,54.0,1.0,1.0,0.6195827590157783,0.49920345323913873,0.23349738960511526,1.6450823972729738,0.11459507900494886,160,mobile,edge,40,1,4,48,164,14,0
10.0,2.0,9.0,22.09844769206824,5.0,206.1252532223249,87.27200115793893,13375.70817332562,1.0,850.0,0.3237231324836942,0.0,4.0,51.0,3.0,0.0,-0.5116832971016563,0.14756765953910775,0.3506963282561957,2.038817771651706,0.5981237846994542,547,mobile,safari,36,0,3,2,154,10,0
22.0,4.0,4.0,5.104858721998338,2.0,95883.00147862146,161.37306510994497,11.1355407377643,1.0,493.06758732060075,0.41154254859780165,2.0,3.0,42.0,0.0,1.0,0.3208206732940424,0.33294823344349145,0.3355032788456213,3.6561152652254947,0.5085463011020255,182,tablet,edge,6,0,1,47,64,0,0
12.0,0.0,4.0,1.3127092740071884,1.0,793.1912633045226,478.3045642925232,33202.78091308706,2.0,681.9232816415396,0.44073957122433954,1.0,2.0,39.0,4.0,0.0,0.2721593897431305,0.0617018499128821,0.3925358681470078,1.5106074138980636,0.14260952860392953,1940,desktop,edge,26,0,7,6,144,15,0
